COD_PLAN,AVANCE_CARRERA,COD_ACCESO,COD_SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,COD_PROVINCIA,COD_MINICIPIO,COD_NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
L002,47.1,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,3.5,3.6,4,1,,,20.0,1.0,170,0,0,1,
L004,70.0,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,4.3,4.3,8,2,,,20.0,1.0,170,0,0,0,
L004,73.3,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,4.6,4.6,10,1,,,20.0,1.0,170,0,0,1,
L005,70.6,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,4.1,4.1,2,1,,,20.0,1.0,170,0,0,1,
L001,67.6,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,9.0,3.9,3.9,23,1,,,20.0,1.0,170,0,0,1,
L003,73.8,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,3.8,3.8,13,2,20.0,1.0,20.0,1.0,170,0,0,0,
L004,22.0,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,23,5.0,3.3,3.3,6,1,20.0,1.0,20.0,1.0,170,0,0,1,
L002,73.5,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,4.1,4.1,4,2,20.0,250.0,20.0,250.0,170,0,0,1,
L006,70.3,1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,HOMBRE,21,10.0,3.8,3.8,1,1,20.0,1.0,20.0,1.0,170,0,0,0,
L002,44.5,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,3.5,3.7,3,1,,,20.0,750.0,170,0,0,1,
L004,86.0,1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,MUJER,22,9.0,4.5,4.5,5,1,20.0,1.0,47.0,288.0,170,0,0,1,
L004,76.0,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,25,9.0,4.3,4.3,13,2,20.0,621.0,20.0,621.0,170,0,0,1,
L005,66.7,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,4.1,4.1,2,1,,,5.0,31.0,170,0,0,1,
L005,42.9,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,3.5,3.7,3,1,20.0,175.0,20.0,175.0,170,0,0,1,
L006,67.6,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,4.6,4.6,1,1,20.0,621.0,20.0,13.0,170,0,0,1,
L005,72.9,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,4.7,4.7,38,4,,,20.0,621.0,170,0,0,0,
L005,74.0,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,24,9.0,4.0,4.0,4,1,,,23.0,1.0,170,0,0,1,
L002,54.2,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,3.4,3.5,10,2,20.0,1.0,20.0,1.0,170,0,0,1,
L001,44.1,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,3.6,3.8,1,1,,,20.0,750.0,170,0,0,1,
L004,76.0,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,4.6,4.6,2,1,,,20.0,621.0,170,0,0,1,
L006,74.2,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,4.3,4.3,20,1,,,23.0,1.0,170,0,0,0,
L001,58.1,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,4.0,4.0,2,1,,,47.0,58.0,170,0,0,1,
L005,56.5,1,29,2020-1S,2020-1S,TARJETA IDENTIDAD,MUJER,22,9.0,3.8,3.9,40,3,,,2.0,999.0,862,0,0,1,
L006,62.6,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,4.1,4.1,7,2,,,20.0,1.0,170,0,0,1,
L003,92.9,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,31,10.0,4.0,4.0,3,1,,,20.0,1.0,170,0,0,1,
L002,14.2,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,24,6.0,3.1,3.2,2,1,,,20.0,1.0,170,0,0,1,
L004,78.7,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,20,10.0,4.2,4.2,3,1,,,47.0,58.0,170,0,0,1,
L005,19.2,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,19,5.0,3.7,3.8,13,2,20.0,1.0,20.0,1.0,170,0,0,1,488.65
L005,13.0,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,3.0,3.4,2,1,,,13.0,549.0,170,0,0,Nocturno,463.37
L001,25.1,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,23,5.0,3.8,3.8,2,1,,,20.0,238.0,170,0,0,1,422.44
L005,6.2,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,21,5.0,3.1,3.2,1,1,,,20.0,1.0,170,0,0,1,470.5
L005,21.5,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,3.6,3.8,10,1,,,20.0,1.0,170,0,0,1,529.13
L003,29.8,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,4.0,4.0,1,1,,,20.0,1.0,170,0,0,1,439.94
L004,22.0,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,21,5.0,3.6,3.6,4,2,,,20.0,1.0,170,0,0,0,360.78
L006,20.9,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,3.7,3.8,7,1,,,20.0,1.0,170,0,0,0,513.05
L006,15.4,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,5.0,3.3,3.3,12,2,,,44.0,1.0,170,0,0,1,507.47
L003,36.9,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,21,5.0,4.2,4.2,1,1,,,20.0,1.0,170,0,0,1,383.98
L004,24.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,4.2,4.2,2,1,,,8.0,1.0,170,0,0,1,437.63
L003,31.9,1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,3.8,3.9,1,1,,,20.0,621.0,170,0,0,1,401.32
L004,24.7,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,25,5.0,3.8,3.8,2,1,20.0,621.0,20.0,621.0,170,0,0,1,427.63
L002,17.4,1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,24,5.0,3.2,3.5,2,1,,,20.0,621.0,170,0,0,0,385.24
L003,35.5,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,3.5,3.7,4,2,,,20.0,1.0,170,0,0,1,397.53
L003,48.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,4.1,4.1,1,1,,,20.0,45.0,170,0,0,1,332.82
L005,28.2,3,29,2021-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,20,3.0,3.7,3.7,5,1,,,20.0,1.0,170,0,0,1,
L005,60.5,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,4.3,4.3,13,1,20.0,1.0,20.0,1.0,170,0,0,1,467.5
L004,14.0,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,5.0,2.5,2.5,4,2,,,47.0,1.0,170,0,0,1,431.91
L003,48.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,24,7.0,3.8,3.8,1,1,,,20.0,1.0,170,0,0,Nocturno,352.05
L005,64.4,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7.0,4.2,4.2,11,1,20.0,1.0,20.0,1.0,170,0,0,1,473.05
L006,42.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,4.0,4.0,3,1,,,20.0,621.0,170,0,0,1,543.19
L002,32.9,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,6.0,3.5,3.6,6,2,,,20.0,1.0,170,0,0,1,317.93
L005,39.5,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,19,7.0,3.8,3.8,6,2,,,20.0,621.0,170,0,0,1,521.37
L006,24.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,4.0,4.0,1,1,20.0,1.0,44.0,560.0,170,0,0,1,573.23
L003,54.6,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,23,7.0,3.9,4.0,1,1,,,20.0,1.0,170,0,0,1,449.33
L004,49.3,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,4.1,4.2,1,1,,,20.0,1.0,170,0,0,1,444.85
L006,52.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,4.2,4.2,21,2,,,20.0,1.0,170,0,0,0,618.6
L003,56.0,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,4.0,4.1,1,1,,,20.0,1.0,170,0,0,1,490.29
L003,66.0,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,4.1,4.1,19,1,,,20.0,1.0,170,0,0,0,332.34
L004,49.3,1,29,2021-1S,2021-1S,TARJETA IDENTIDAD,MUJER,20,7.0,4.2,4.2,1,1,,,20.0,570.0,170,0,0,1,509.44
L003,58.2,1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,24,7.0,4.3,4.3,7,2,,,20.0,443.0,170,0,0,1,339.89
L001,24.0,1,29,2021-1S,2021-1S,TARJETA IDENTIDAD,MUJER,19,7.0,3.4,3.5,13,2,,,20.0,1.0,170,0,0,1,540.45
L003,59.6,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8.0,3.7,3.7,34,1,,,20.0,750.0,170,0,0,1,
L004,60.7,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8.0,4.0,4.0,34,1,,,20.0,1.0,170,0,0,1,
L004,60.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,7.0,4.0,4.0,1,0,,,20.0,1.0,170,0,0,1,436.1
L006,19.2,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,3.1,3.2,23,1,,,20.0,1.0,170,0,0,0,600.0
L004,61.3,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,4.2,4.2,1,1,,,20.0,1.0,170,0,0,1,
L002,24.5,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,3.6,3.8,3,1,20.0,1.0,20.0,1.0,170,0,0,1,
L004,61.3,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,23,8.0,4.3,4.3,12,2,20.0,1.0,20.0,1.0,170,0,0,1,485.38
L005,48.6,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,4.3,4.3,4,0,,,20.0,570.0,170,0,0,1,510.93
L005,44.6,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,20,8.0,3.6,3.7,6,1,20.0,750.0,20.0,750.0,170,0,0,1,507.69
L002,10.3,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,5.0,3.3,3.3,1,1,,,20.0,750.0,170,0,0,1,
L005,53.7,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,4.0,4.0,8,2,,,20.0,13.0,170,0,0,1,486.92
L005,33.3,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,29,8.0,3.6,3.6,6,2,,,20.0,621.0,170,0,0,1,492.3
L003,70.2,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,28,8.0,4.2,4.2,2,1,,,20.0,1.0,170,0,0,1,
L005,59.3,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,28,8.0,4.3,4.3,56,3,20.0,1.0,76.0,1.0,170,0,0,0,635.38
L006,61.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,26,8.0,4.0,4.0,5,1,,,20.0,1.0,170,0,0,1,543.78
L004,65.3,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,4.5,4.5,15,2,20.0,1.0,20.0,1.0,170,0,0,1,532.3
L004,68.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,24,8.0,4.3,4.3,5,2,,,20.0,621.0,170,0,0,1,
L003,53.2,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,3.8,3.9,29,1,,,20.0,1.0,170,0,0,0,
L005,47.5,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,23,8.0,3.8,3.8,2,1,,,13.0,74.0,170,0,0,1,
L001,57.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,4.1,4.1,3,1,,,20.0,1.0,170,0,0,1,
L005,62.1,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,4.2,4.2,15,2,,,20.0,1.0,170,0,0,1,597.69
L004,23.3,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,6.0,3.4,3.4,4,1,,,20.0,1.0,170,0,0,1,530.26
L001,39.1,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,4.1,4.1,1,1,20.0,1.0,20.0,1.0,170,0,0,1,437.14
L006,39.6,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,4.2,4.2,43,3,,,20.0,1.0,170,0,0,0,656.42
L001,35.2,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,3.6,3.6,1,1,20.0,621.0,20.0,621.0,170,0,0,1,410.04
L006,20.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,4.3,4.3,7,2,,,20.0,443.0,170,0,0,1,596.796
L006,20.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,4.3,4.3,7,2,,,20.0,443.0,170,0,0,1,596.796
L003,49.6,3,29,2021-2S,2022-2S,NUMERO DE CEDULA,MUJER,22,4.0,4.0,4.0,1,1,,,23.0,1.0,170,0,0,1,
L001,38.5,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,24,6.0,4.2,4.2,3,1,20.0,750.0,20.0,750.0,170,0,0,1,438.88
L001,36.3,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,6.0,3.8,3.9,1,1,,,20.0,621.0,170,0,0,1,410.93
L005,21.5,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,3.7,3.9,7,2,20.0,1.0,44.0,378.0,170,0,0,1,420.59
L002,37.4,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,19,6.0,4.0,4.0,4,1,,,20.0,750.0,170,0,0,1,386.84
L003,22.7,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,23,5.0,3.2,3.5,4,0,,,20.0,570.0,170,0,0,0,389.47
L003,46.8,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,24,6.0,3.9,3.9,1,1,,,20.0,60.0,170,0,0,1,311.98
L006,37.4,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6.0,4.1,4.2,13,1,,,20.0,1.0,170,0,0,1,578.22
L005,22.6,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,6.0,3.7,3.7,5,2,20.0,1.0,,,862,0,0,1,419.37
L006,24.7,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,6.0,3.5,3.7,10,2,,,20.0,45.0,170,0,0,1,537.26
L002,30.3,1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,3.6,3.6,13,2,20.0,621.0,20.0,621.0,170,0,0,0,471.34
L004,20.0,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,19,4.0,4.1,4.1,2,1,,,11.0,1.0,170,0,0,1,405.246
L002,12.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,22,4.0,3.2,3.3,1,1,,,20.0,621.0,170,0,0,1,453.022
L003,13.5,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,3.4,3.4,2,1,20.0,1.0,20.0,1.0,170,0,0,1,399.89
L005,19.8,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,4.0,4.0,3,1,20.0,1.0,20.0,1.0,170,0,0,1,527.322
L005,7.3,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,3.0,3.0,3.0,8,1,,,20.0,1.0,170,0,0,1,486.476
L003,9.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,22,3.0,3.8,3.8,7,2,,,20.0,1.0,170,0,0,1,390.969
L004,44.0,1,29,2020-2S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,4.1,4.1,13,1,20.0,750.0,20.0,750.0,170,0,0,1,402.3
L004,44.0,1,29,2020-2S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,4.1,4.1,13,1,20.0,750.0,20.0,750.0,170,0,0,1,402.3
L004,44.0,1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,20,7.0,3.8,3.8,2,1,,,20.0,1.0,170,0,0,1,401.53
L004,18.0,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,27,3.0,3.7,3.7,1,1,,,20.0,750.0,170,0,0,1,362.83
L006,9.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,24,4.0,3.9,3.9,28,1,,,20.0,1.0,170,0,0,0,553.07
L006,8.8,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,23,4.0,3.9,3.9,9,2,,,70.0,1.0,170,0,0,1,490.559
L001,14.0,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,3.4,3.5,1,1,20.0,1.0,20.0,1.0,170,0,0,1,397.34
L001,19.6,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,4.2,4.2,22,1,,,47.0,555.0,170,0,0,0,489.966
L003,22.0,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,4.0,3.5,3.5,2,1,,,20.0,750.0,170,0,0,1,327.509
L001,3.9,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,3.0,4.2,4.2,1,1,,,44.0,560.0,170,0,0,1,486.871
L005,15.3,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,19,4.0,3.8,3.8,2,1,,,20.0,1.0,170,0,0,1,470.939
L003,22.0,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,22,4.0,4.2,4.2,3,1,,,20.0,13.0,170,0,0,1,425.566
L001,21.2,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,20,4.0,4.0,4.0,3,1,,,2.0,999.0,862,0,0,1,450.413
L001,17.3,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,3.6,3.7,5,1,20.0,1.0,20.0,1.0,170,0,0,1,423.793
L003,19.1,1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,18,4.0,3.9,4.0,4,1,,,20.0,1.0,170,0,0,1,340.109
L006,11.0,1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3.0,4.4,4.4,10,1,20.0,13.0,20.0,1.0,170,0,0,1,586.927
L001,19.6,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,21,4.0,3.7,3.7,38,1,,,20.0,175.0,170,0,0,1,395.833
L005,19.8,1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,18,4.0,3.9,3.9,2,1,,,20.0,1.0,170,0,0,1,491.496
L005,11.3,1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,4.1,4.1,11,1,,,11.0,1.0,170,0,0,1,465.276
L004,9.3,1,24,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3.0,3.8,3.8,2,1,,,20.0,1.0,170,1,0,1,506.684
L003,14.2,1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,4.3,4.3,1,1,,,20.0,228.0,170,1,0,1,453.761
L003,12.8,1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,22,3.0,3.4,3.4,16,2,,,20.0,621.0,170,0,0,0,433.999
L004,8.0,1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,19,3.0,3.8,3.8,3,1,20.0,1.0,20.0,1.0,170,1,0,1,482.482
L004,10.7,1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,3.7,3.7,4,1,,,20.0,750.0,170,1,0,1,497.419
L004,10.7,1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3.0,3.4,3.4,2,1,,,20.0,621.0,170,0,0,1,440.716
L004,10.7,1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,18,3.0,4.2,4.2,1,1,,,20.0,1.0,170,1,0,1,450.221
L001,12.8,1,1,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,25,3.0,3.6,3.6,6,2,,,25.0,175.0,170,0,0,1,583.016
L006,11.0,1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,23,3.0,4.3,4.3,21,1,20.0,1.0,20.0,1.0,170,0,0,1,556.122
L003,12.8,1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,17,3.0,3.7,3.7,2,1,,,20.0,1.0,170,1,0,1,525.593
L006,11.0,1,21,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,4.3,4.3,31,1,20.0,175.0,20.0,175.0,170,0,0,1,576.811
L002,8.4,1,24,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,20,3.0,3.3,3.3,1,1,,,20.0,750.0,170,1,0,1,497.748
L001,7.8,1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3.0,4.0,4.0,3,1,,,20.0,1.0,170,0,0,1,519.202
L005,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,27,1,,,20.0,1.0,170,0,0,1,536.04
L005,0.0,1,3,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,40,1,,,20.0,1.0,170,0,0,0,545.946
L001,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,6,2,,,20.0,1.0,170,0,0,1,465.557
L003,0.0,1,1,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,21,,,,34,1,,,20.0,621.0,170,0,0,1,388.44
L002,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,29,7,,,20.0,621.0,170,0,0,1,445.742
L004,0.0,1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,28,,,,29,7,,,20.0,1.0,170,1,0,1,438.676
L003,0.0,1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,21,,,,38,1,,,20.0,250.0,170,1,0,1,436.352
L002,2.6,1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,19,2.0,3.5,3.5,5,1,,,20.0,13.0,170,1,0,1,463.171
L003,5.0,1,3,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,20,2.0,3.5,3.5,8,0,,,20.0,1.0,170,0,0,1,360.017
L001,3.9,1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,28,2.0,4.1,4.1,4,2,,,20.0,1.0,170,1,0,1,433.563
L003,5.0,1,1,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,23,2.0,4.1,4.1,3,1,,,20.0,750.0,170,0,0,1,257.394
L006,3.8,1,1,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,26,2.0,4.6,4.6,33,1,,,20.0,1.0,170,0,0,0,610.431
L006,0.0,1,21,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,31,1,,,13.0,1.0,170,0,0,1,612.474
L004,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,25,2,,,20.0,1.0,170,0,0,0,536.324
L006,0.0,1,21,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,18,,,,34,1,,,20.0,175.0,170,0,0,1,541.811
L006,3.8,1,1,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,18,2.0,4.5,4.5,20,1,,,11.0,1.0,170,0,0,1,569.686
L003,5.0,1,24,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,3.7,3.7,4,1,,,20.0,750.0,170,1,0,1,455.026
L005,0.0,1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,17,,,,17,2,,,23.0,1.0,170,0,0,1,492.494
L005,4.0,1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,20,2.0,4.2,4.2,20,1,,,11.0,1.0,170,1,0,0,542.231
L005,4.0,1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,17,2.0,4.2,4.2,5,2,,,20.0,621.0,170,0,0,1,534.349
L001,3.9,1,1,2023-2S,2023-2S,CEDULA EXTRANJERIA,MUJER,20,2.0,4.4,4.4,3,1,,,,,862,0,0,1,456.754
L006,3.8,1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,16,2.0,4.4,4.4,48,3,,,19.0,1.0,170,0,0,0,620.734
L002,0.0,1,1,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,19,,,,61,7,,,20.0,1.0,170,0,0,1,531.014
L006,56.6,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,27,10.0,3.9,3.9,35,2,20.0,1.0,20.0,1.0,170,0,0,0,
L002,78.1,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,4.2,4.2,6,2,20.0,1.0,20.0,175.0,170,0,0,1,
L005,59.3,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,22,9.0,4.2,4.2,13,2,,,20.0,1.0,170,0,0,1,
L006,61.5,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,4.5,4.5,24,2,,,20.0,1.0,170,0,0,1,
L005,70.6,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,8.0,4.2,4.2,34,3,,,20.0,1.0,170,0,0,0,
L006,20.3,1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,8.0,3.4,3.4,6,1,20.0,621.0,8.0,1.0,170,0,0,1,
L006,45.1,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,3.9,3.9,24,2,,,20.0,1.0,170,0,0,1,
L006,67.6,1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,8.0,4.2,4.2,27,1,,,20.0,1.0,170,0,0,0,
