COD_PLAN,AVANCE_CARRERA,COD_ACCESO,COD_SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,COD_PROVINCIA,COD_MINICIPIO,COD_NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
L006,"3,80",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,HOMBRE,18,2.0,"3,90","3,90",11,2,,,20.0,1.0,170,0,0,1,543.384
L005,"4,00",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,"4,50","4,50",3,1,,,20.0,13.0,170,1,0,1,458.622
L006,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,29,2,,,20.0,1.0,170,0,0,0,594.357
L006,"0,00",1,24,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,3,1,,,20.0,228.0,170,1,0,1,576.101
L005,"4,00",1,3,2023-2S,2023-2S,NUMERO DE CEDULA,MUJER,19,2.0,"3,70","3,70",7,2,,,20.0,1.0,170,0,0,1,485.516
L001,"3,90",1,24,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,"4,30","4,30",3,1,,,20.0,1.0,170,1,0,1,456.794
L005,"5,60",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,17,2.0,"4,30","4,30",12,1,,,76.0,1.0,170,0,0,1,554.574
L006,"0,00",1,24,2024-1S,2024-1S,NUMERO DE CEDULA,HOMBRE,21,,,,18,2,,,20.0,1.0,170,1,0,0,591.326
L005,"5,60",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,"4,50","4,50",2,1,,,20.0,1.0,170,0,0,1,466.38
L001,"3,90",1,1,2023-2S,2023-2S,TARJETA IDENTIDAD,MUJER,18,2.0,"4,40","4,40",2,1,,,20.0,1.0,170,0,0,1,522.605
L005,"0,00",1,21,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,3,1,,,47.0,268.0,170,0,0,1,509.811
L005,"0,00",1,21,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,18,,,,57,7,,,20.0,175.0,170,0,0,1,502.087
L004,"49,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,25,8.0,"4,20","4,20",25,0,,,20.0,1.0,170,0,0,1,422.95
L001,"72,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,21,10.0,"4,50","4,50",6,2,20.0,621.0,20.0,1.0,170,0,0,1,
L003,"61,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,8.0,"3,70","3,70",2,1,,,20.0,1.0,170,0,0,1,
L005,"46,30",1,29,2020-1S,2020-1S,TARJETA IDENTIDAD,MUJER,20,9.0,"4,00","4,00",8,2,,,20.0,1.0,170,0,0,1,
L005,"58,80",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"3,90","4,00",3,1,20.0,517.0,20.0,178.0,170,0,0,1,
L002,"47,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"3,50","3,60",4,1,,,20.0,1.0,170,0,0,1,
L004,"70,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,30","4,30",8,2,,,20.0,1.0,170,0,0,0,
L004,"73,30",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"4,60","4,60",10,1,,,20.0,1.0,170,0,0,1,
L005,"70,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,10","4,10",2,1,,,20.0,1.0,170,0,0,1,
L001,"67,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,22,9.0,"3,90","3,90",23,1,,,20.0,1.0,170,0,0,1,
L003,"73,80",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,"3,80","3,80",13,2,20.0,1.0,20.0,1.0,170,0,0,0,
L004,"22,00",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,23,5.0,"3,30","3,30",6,1,20.0,1.0,20.0,1.0,170,0,0,1,
L002,"73,50",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,"4,10","4,10",4,2,20.0,250.0,20.0,250.0,170,0,0,1,
L006,"70,30",1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,HOMBRE,21,10.0,"3,80","3,80",1,1,20.0,1.0,20.0,1.0,170,0,0,0,
L002,"44,50",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"3,50","3,70",3,1,,,20.0,750.0,170,0,0,1,
L004,"86,00",1,29,2019-2S,2019-2S,TARJETA IDENTIDAD,MUJER,22,9.0,"4,50","4,50",5,1,20.0,1.0,47.0,288.0,170,0,0,1,
L004,"76,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,25,9.0,"4,30","4,30",13,2,20.0,621.0,20.0,621.0,170,0,0,1,
L005,"66,70",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,20,9.0,"4,10","4,10",2,1,,,5.0,31.0,170,0,0,1,
L005,"42,90",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,22,10.0,"3,50","3,70",3,1,20.0,175.0,20.0,175.0,170,0,0,1,
L006,"67,60",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,"4,60","4,60",1,1,20.0,621.0,20.0,13.0,170,0,0,1,
L005,"72,90",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,22,10.0,"4,70","4,70",38,4,,,20.0,621.0,170,0,0,0,
L005,"74,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,24,9.0,"4,00","4,00",4,1,,,23.0,1.0,170,0,0,1,
L002,"54,20",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,HOMBRE,23,10.0,"3,40","3,50",10,2,20.0,1.0,20.0,1.0,170,0,0,1,
L001,"44,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"3,60","3,80",1,1,,,20.0,750.0,170,0,0,1,
L004,"76,00",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,21,9.0,"4,60","4,60",2,1,,,20.0,621.0,170,0,0,1,
L006,"74,20",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,20,9.0,"4,30","4,30",20,1,,,23.0,1.0,170,0,0,0,
L001,"58,10",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,00","4,00",2,1,,,47.0,58.0,170,0,0,1,
L005,"56,50",1,29,2020-1S,2020-1S,TARJETA IDENTIDAD,MUJER,22,9.0,"3,80","3,90",40,3,,,2.0,999.0,862,0,0,1,
L006,"62,60",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,MUJER,21,9.0,"4,10","4,10",7,2,,,20.0,1.0,170,0,0,1,
L003,"92,90",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,31,10.0,"4,00","4,00",3,1,,,20.0,1.0,170,0,0,1,
L002,"14,20",1,29,2020-1S,2020-1S,NUMERO DE CEDULA,HOMBRE,24,6.0,"3,10","3,20",2,1,,,20.0,1.0,170,0,0,1,
L004,"78,70",1,29,2019-2S,2019-2S,NUMERO DE CEDULA,MUJER,20,10.0,"4,20","4,20",3,1,,,47.0,58.0,170,0,0,1,
L005,"19,20",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,MUJER,19,5.0,"3,70","3,80",13,2,20.0,1.0,20.0,1.0,170,0,0,1,488.65
L005,"13,00",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,"3,00","3,40",2,1,,,13.0,549.0,170,0,0,Nocturno,463.37
L001,"25,10",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,23,5.0,"3,80","3,80",2,1,,,20.0,238.0,170,0,0,1,422.44
L005,"6,20",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,21,5.0,"3,10","3,20",1,1,,,20.0,1.0,170,0,0,1,470.5
L005,"21,50",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,"3,60","3,80",10,1,,,20.0,1.0,170,0,0,1,529.13
L003,"29,80",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,20,5.0,"4,00","4,00",1,1,,,20.0,1.0,170,0,0,1,439.94
L004,"22,00",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,21,5.0,"3,60","3,60",4,2,,,20.0,1.0,170,0,0,0,360.78
L006,"20,90",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,22,5.0,"3,70","3,80",7,1,,,20.0,1.0,170,0,0,0,513.05
L006,"15,40",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,20,5.0,"3,30","3,30",12,2,,,44.0,1.0,170,0,0,1,507.47
L003,"36,90",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,21,5.0,"4,20","4,20",1,1,,,20.0,1.0,170,0,0,1,383.98
L004,"24,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,19,5.0,"4,20","4,20",2,1,,,8.0,1.0,170,0,0,1,437.63
L003,"31,90",1,29,2022-1S,2022-1S,TARJETA IDENTIDAD,HOMBRE,18,5.0,"3,80","3,90",1,1,,,20.0,621.0,170,0,0,1,401.32
L004,"24,70",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,HOMBRE,25,5.0,"3,80","3,80",2,1,20.0,621.0,20.0,621.0,170,0,0,1,427.63
L002,"17,40",1,29,2022-1S,2022-1S,NUMERO DE CEDULA,MUJER,24,5.0,"3,20","3,50",2,1,,,20.0,621.0,170,0,0,0,385.24
L003,"35,50",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,"3,50","3,70",4,2,,,20.0,1.0,170,0,0,1,397.53
L003,"48,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7.0,"4,10","4,10",1,1,,,20.0,45.0,170,0,0,1,332.82
L005,"28,20",3,29,2021-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,20,3.0,"3,70","3,70",5,1,,,20.0,1.0,170,0,0,1,
L005,"60,50",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,30","4,30",13,1,20.0,1.0,20.0,1.0,170,0,0,1,467.5
L004,"14,00",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,5.0,"2,50","2,50",4,2,,,47.0,1.0,170,0,0,1,431.91
L003,"48,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,24,7.0,"3,80","3,80",1,1,,,20.0,1.0,170,0,0,Nocturno,352.05
L005,"64,40",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7.0,"4,20","4,20",11,1,20.0,1.0,20.0,1.0,170,0,0,1,473.05
L006,"42,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7.0,"4,00","4,00",3,1,,,20.0,621.0,170,0,0,1,543.19
L002,"32,90",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,6.0,"3,50","3,60",6,2,,,20.0,1.0,170,0,0,1,317.93
L005,"39,50",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,19,7.0,"3,80","3,80",6,2,,,20.0,621.0,170,0,0,1,521.37
L006,"24,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7.0,"4,00","4,00",1,1,20.0,1.0,44.0,560.0,170,0,0,1,573.23
L003,"54,60",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,23,7.0,"3,90","4,00",1,1,,,20.0,1.0,170,0,0,1,449.33
L004,"49,30",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,21,7.0,"4,10","4,20",1,1,,,20.0,1.0,170,0,0,1,444.85
L006,"52,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,20","4,20",21,2,,,20.0,1.0,170,0,0,0,618.6
L003,"56,00",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,00","4,10",1,1,,,20.0,1.0,170,0,0,1,490.29
L003,"66,00",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7.0,"4,10","4,10",19,1,,,20.0,1.0,170,0,0,0,332.34
L004,"49,30",1,29,2021-1S,2021-1S,TARJETA IDENTIDAD,MUJER,20,7.0,"4,20","4,20",1,1,,,20.0,570.0,170,0,0,1,509.44
L003,"58,20",1,29,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,24,7.0,"4,30","4,30",7,2,,,20.0,443.0,170,0,0,1,339.89
L001,"24,00",1,29,2021-1S,2021-1S,TARJETA IDENTIDAD,MUJER,19,7.0,"3,40","3,50",13,2,,,20.0,1.0,170,0,0,1,540.45
L003,"59,60",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8.0,"3,70","3,70",34,1,,,20.0,750.0,170,0,0,1,
L004,"60,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8.0,"4,00","4,00",34,1,,,20.0,1.0,170,0,0,1,
L004,"60,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,7.0,"4,00","4,00",1,0,,,20.0,1.0,170,0,0,1,436.1
L006,"19,20",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8.0,"3,10","3,20",23,1,,,20.0,1.0,170,0,0,0,600.0
L004,"61,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,"4,20","4,20",1,1,,,20.0,1.0,170,0,0,1,
L002,"24,50",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8.0,"3,60","3,80",3,1,20.0,1.0,20.0,1.0,170,0,0,1,
L004,"61,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,23,8.0,"4,30","4,30",12,2,20.0,1.0,20.0,1.0,170,0,0,1,485.38
L005,"48,60",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,"4,30","4,30",4,0,,,20.0,570.0,170,0,0,1,510.93
L005,"44,60",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,20,8.0,"3,60","3,70",6,1,20.0,750.0,20.0,750.0,170,0,0,1,507.69
L002,"10,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,5.0,"3,30","3,30",1,1,,,20.0,750.0,170,0,0,1,
L005,"53,70",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,"4,00","4,00",8,2,,,20.0,13.0,170,0,0,1,486.92
L005,"33,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,29,8.0,"3,60","3,60",6,2,,,20.0,621.0,170,0,0,1,492.3
L003,"70,20",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,28,8.0,"4,20","4,20",2,1,,,20.0,1.0,170,0,0,1,
L005,"59,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,28,8.0,"4,30","4,30",56,3,20.0,1.0,76.0,1.0,170,0,0,0,635.38
L006,"61,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,26,8.0,"4,00","4,00",5,1,,,20.0,1.0,170,0,0,1,543.78
L004,"65,30",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8.0,"4,50","4,50",15,2,20.0,1.0,20.0,1.0,170,0,0,1,532.3
L004,"68,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,24,8.0,"4,30","4,30",5,2,,,20.0,621.0,170,0,0,1,
L003,"53,20",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,"3,80","3,90",29,1,,,20.0,1.0,170,0,0,0,
L005,"47,50",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,23,8.0,"3,80","3,80",2,1,,,13.0,74.0,170,0,0,1,
L001,"57,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8.0,"4,10","4,10",3,1,,,20.0,1.0,170,0,0,1,
L005,"62,10",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,22,8.0,"4,20","4,20",15,2,,,20.0,1.0,170,0,0,1,597.69
L004,"23,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,6.0,"3,40","3,40",4,1,,,20.0,1.0,170,0,0,1,530.26
L001,"39,10",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"4,10","4,10",1,1,20.0,1.0,20.0,1.0,170,0,0,1,437.14
L006,"39,60",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"4,20","4,20",43,3,,,20.0,1.0,170,0,0,0,656.42
L001,"35,20",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6.0,"3,60","3,60",1,1,20.0,621.0,20.0,621.0,170,0,0,1,410.04
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,30","4,30",7,2,,,20.0,443.0,170,0,0,1,596.796
L006,"20,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,30","4,30",7,2,,,20.0,443.0,170,0,0,1,596.796
L003,"49,60",3,29,2021-2S,2022-2S,NUMERO DE CEDULA,MUJER,22,4.0,"4,00","4,00",1,1,,,23.0,1.0,170,0,0,1,
L001,"38,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,24,6.0,"4,20","4,20",3,1,20.0,750.0,20.0,750.0,170,0,0,1,438.88
L001,"36,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,22,6.0,"3,80","3,90",1,1,,,20.0,621.0,170,0,0,1,410.93
L005,"21,50",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,25,6.0,"3,70","3,90",7,2,20.0,1.0,44.0,378.0,170,0,0,1,420.59
L002,"37,40",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,19,6.0,"4,00","4,00",4,1,,,20.0,750.0,170,0,0,1,386.84
L003,"22,70",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,23,5.0,"3,20","3,50",4,0,,,20.0,570.0,170,0,0,0,389.47
L003,"46,80",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,24,6.0,"3,90","3,90",1,1,,,20.0,60.0,170,0,0,1,311.98
L006,"37,40",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6.0,"4,10","4,20",13,1,,,20.0,1.0,170,0,0,1,578.22
L005,"22,60",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,6.0,"3,70","3,70",5,2,20.0,1.0,,,862,0,0,1,419.37
L006,"24,70",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,6.0,"3,50","3,70",10,2,,,20.0,45.0,170,0,0,1,537.26
L002,"30,30",1,29,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6.0,"3,60","3,60",13,2,20.0,621.0,20.0,621.0,170,0,0,0,471.34
L004,"20,00",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,19,4.0,"4,10","4,10",2,1,,,11.0,1.0,170,0,0,1,405.246
L002,"12,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,22,4.0,"3,20","3,30",1,1,,,20.0,621.0,170,0,0,1,453.022
L003,"13,50",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"3,40","3,40",2,1,20.0,1.0,20.0,1.0,170,0,0,1,399.89
L005,"19,80",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,4.0,"4,00","4,00",3,1,20.0,1.0,20.0,1.0,170,0,0,1,527.322
L005,"7,30",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,3.0,"3,00","3,00",8,1,,,20.0,1.0,170,0,0,1,486.476
L003,"9,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,22,3.0,"3,80","3,80",7,2,,,20.0,1.0,170,0,0,1,390.969
L004,"44,00",1,29,2020-2S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,10","4,10",13,1,20.0,750.0,20.0,750.0,170,0,0,1,402.3
L004,"44,00",1,29,2020-2S,2021-1S,NUMERO DE CEDULA,HOMBRE,21,7.0,"4,10","4,10",13,1,20.0,750.0,20.0,750.0,170,0,0,1,402.3
L004,"44,00",1,29,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,20,7.0,"3,80","3,80",2,1,,,20.0,1.0,170,0,0,1,401.53
L004,"18,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,27,3.0,"3,70","3,70",1,1,,,20.0,750.0,170,0,0,1,362.83
L006,"9,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,24,4.0,"3,90","3,90",28,1,,,20.0,1.0,170,0,0,0,553.07
L006,"8,80",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,23,4.0,"3,90","3,90",9,2,,,70.0,1.0,170,0,0,1,490.559
L001,"14,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"3,40","3,50",1,1,20.0,1.0,20.0,1.0,170,0,0,1,397.34
L001,"19,60",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,20,4.0,"4,20","4,20",22,1,,,47.0,555.0,170,0,0,0,489.966
L003,"22,00",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,HOMBRE,19,4.0,"3,50","3,50",2,1,,,20.0,750.0,170,0,0,1,327.509
L001,"3,90",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,HOMBRE,21,3.0,"4,20","4,20",1,1,,,44.0,560.0,170,0,0,1,486.871
L005,"15,30",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,19,4.0,"3,80","3,80",2,1,,,20.0,1.0,170,0,0,1,470.939
L003,"22,00",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,22,4.0,"4,20","4,20",3,1,,,20.0,13.0,170,0,0,1,425.566
L001,"21,20",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,20,4.0,"4,00","4,00",3,1,,,2.0,999.0,862,0,0,1,450.413
L001,"17,30",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4.0,"3,60","3,70",5,1,20.0,1.0,20.0,1.0,170,0,0,1,423.793
L003,"19,10",1,29,2022-2S,2022-2S,TARJETA IDENTIDAD,MUJER,18,4.0,"3,90","4,00",4,1,,,20.0,1.0,170,0,0,1,340.109
L006,"11,00",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3.0,"4,40","4,40",10,1,20.0,13.0,20.0,1.0,170,0,0,1,586.927
L001,"19,60",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,21,4.0,"3,70","3,70",38,1,,,20.0,175.0,170,0,0,1,395.833
L005,"19,80",1,29,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,18,4.0,"3,90","3,90",2,1,,,20.0,1.0,170,0,0,1,491.496
L005,"11,30",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,"4,10","4,10",11,1,,,11.0,1.0,170,0,0,1,465.276
L004,"9,30",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,21,3.0,"3,80","3,80",2,1,,,20.0,1.0,170,1,0,1,506.684
L003,"14,20",1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"4,30","4,30",1,1,,,20.0,228.0,170,1,0,1,453.761
L003,"12,80",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,22,3.0,"3,40","3,40",16,2,,,20.0,621.0,170,0,0,0,433.999
L004,"8,00",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,19,3.0,"3,80","3,80",3,1,20.0,1.0,20.0,1.0,170,1,0,1,482.482
L004,"10,70",1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,17,3.0,"3,70","3,70",4,1,,,20.0,750.0,170,1,0,1,497.419
L004,"10,70",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3.0,"3,40","3,40",2,1,,,20.0,621.0,170,0,0,1,440.716
L004,"10,70",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,18,3.0,"4,20","4,20",1,1,,,20.0,1.0,170,1,0,1,450.221
L001,"12,80",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,MUJER,25,3.0,"3,60","3,60",6,2,,,25.0,175.0,170,0,0,1,583.016
L006,"11,00",1,1,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,23,3.0,"4,30","4,30",21,1,20.0,1.0,20.0,1.0,170,0,0,1,556.122
L003,"12,80",1,24,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,17,3.0,"3,70","3,70",2,1,,,20.0,1.0,170,1,0,1,525.593
L006,"11,00",1,21,2023-1S,2023-1S,TARJETA IDENTIDAD,HOMBRE,18,3.0,"4,30","4,30",31,1,20.0,175.0,20.0,175.0,170,0,0,1,576.811
L002,"8,40",1,24,2023-1S,2023-1S,NUMERO DE CEDULA,HOMBRE,20,3.0,"3,30","3,30",1,1,,,20.0,750.0,170,1,0,1,497.748
L001,"7,80",1,1,2023-1S,2023-1S,TARJETA IDENTIDAD,MUJER,18,3.0,"4,00","4,00",3,1,,,20.0,1.0,170,0,0,1,519.202
L005,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,16,,,,27,1,,,20.0,1.0,170,0,0,1,536.04
L005,"0,00",1,3,2024-1S,2024-1S,TARJETA IDENTIDAD,MUJER,16,,,,40,1,,,20.0,1.0,170,0,0,0,545.946
L001,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,6,2,,,20.0,1.0,170,0,0,1,465.557
L003,"0,00",1,1,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,21,,,,34,1,,,20.0,621.0,170,0,0,1,388.44
L002,"0,00",1,1,2024-1S,2024-1S,TARJETA IDENTIDAD,HOMBRE,17,,,,29,7,,,20.0,621.0,170,0,0,1,445.742
L004,"0,00",1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,28,,,,29,7,,,20.0,1.0,170,1,0,1,438.676
L003,"0,00",1,24,2024-1S,2024-1S,NUMERO DE CEDULA,MUJER,21,,,,38,1,,,20.0,250.0,170,1,0,1,436.352
L002,"2,60",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,19,2.0,"3,50","3,50",5,1,,,20.0,13.0,170,1,0,1,463.171
L003,"5,00",1,3,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,20,2.0,"3,50","3,50",8,0,,,20.0,1.0,170,0,0,1,360.017
L001,"3,90",1,24,2023-2S,2023-2S,NUMERO DE CEDULA,HOMBRE,28,2.0,"4,10","4,10",4,2,,,20.0,1.0,170,1,0,1,433.563
